"Magnetizzazione:0","Magnetizzazione:1","Magnetizzazione:2","Heff:0","Heff:1","Heff:2","Hms:0","Hms:1","Hms:2","Hext:0","Hext:1","Hext:2","Hex:0","Hex:1","Hex:2","Cell Type"
5.24731e+005,6.81364e+005,5.79330e+002,-2.48353e+003,-3.22487e+003,-2.74232e+000,-1.35676e+004,-3.95757e+002,-1.74886e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.91596e+003,-2.82911e+003,1.72143e+002,9
4.81910e+005,7.12294e+005,6.11437e+002,-2.62522e+003,-3.88024e+003,-3.33120e+000,-1.35309e+004,-8.83405e+002,-1.95804e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.09432e+003,-2.99684e+003,1.92472e+002,9
4.38333e+005,7.39908e+005,6.35972e+002,-2.00680e+003,-3.38748e+003,-2.91201e+000,-1.30028e+004,-1.27469e+002,-2.11102e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.00399e+003,-3.26001e+003,2.08190e+002,9
3.92515e+005,7.65200e+005,6.51337e+002,-2.12916e+003,-4.15076e+003,-3.53349e+000,-1.38027e+004,-4.35496e+002,-2.20189e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.32644e+003,-3.71526e+003,2.16655e+002,9
3.47428e+005,7.86698e+005,6.65669e+002,-1.65422e+003,-3.74572e+003,-3.16982e+000,-1.36459e+004,9.32189e+001,-2.27682e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.00837e+003,-3.83894e+003,2.24512e+002,9
3.08371e+005,8.02812e+005,6.77648e+002,-1.28500e+003,-3.34538e+003,-2.82416e+000,-1.34828e+004,4.76677e+002,-2.32802e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.80217e+003,-3.82205e+003,2.29978e+002,9
2.68264e+005,8.17089e+005,7.49713e+002,-1.07043e+003,-3.26036e+003,-2.99187e+000,-1.15836e+004,1.82857e+002,-2.67922e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.48682e+003,-3.44322e+003,2.64930e+002,9
2.19686e+005,8.31467e+005,9.73895e+002,-1.43242e+003,-5.42144e+003,-6.35048e+000,-1.15408e+004,-1.44794e+003,-3.64025e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.89167e+003,-3.97350e+003,3.57675e+002,9
1.64827e+005,8.44056e+005,1.09313e+003,-8.32650e+002,-4.26389e+003,-5.52246e+000,-1.41895e+004,7.55668e+002,-4.09001e+002,1.40000e+004,0.00000e+000,0.00000e+000,-6.43130e+002,-5.01955e+003,4.03478e+002,9
1.14152e+005,8.52390e+005,9.85922e+002,-8.74653e+002,-6.53116e+003,-7.55463e+000,-1.50145e+004,-1.70265e+003,-3.65781e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.39814e+002,-4.82851e+003,3.58227e+002,9
6.84250e+004,8.57273e+005,9.10763e+002,-4.85750e+002,-6.08580e+003,-6.46582e+000,-1.49402e+004,-1.49117e+003,-3.32517e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.54412e+002,-4.59463e+003,3.26051e+002,9
2.29290e+004,8.59694e+005,9.75210e+002,-1.55688e+002,-5.83733e+003,-6.62197e+000,-1.08643e+004,-1.25246e+003,-3.56492e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.29144e+003,-4.58487e+003,3.49870e+002,9
-2.98353e+004,8.59481e+005,1.21199e+003,1.95568e+002,-5.63382e+003,-7.94476e+000,-1.23880e+004,-5.40489e+002,-4.40612e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.41641e+003,-5.09333e+003,4.32667e+002,9
-9.15816e+004,8.55109e+005,1.49614e+003,7.86646e+002,-7.34501e+003,-1.28514e+001,-1.18346e+004,-1.71240e+003,-5.24761e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.37880e+003,-5.63261e+003,5.11910e+002,9
-1.55137e+005,8.45890e+005,1.54172e+003,9.36691e+002,-5.10732e+003,-9.30886e+000,-1.63941e+004,-2.93603e+002,-5.32011e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.33080e+003,-4.81372e+003,5.22703e+002,9
-2.10222e+005,8.33909e+005,1.57413e+003,2.01855e+003,-8.00720e+003,-1.51150e+001,-1.06298e+004,-2.34140e+003,-5.37689e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.35161e+003,-5.66580e+003,5.22574e+002,9
-2.66992e+005,8.17504e+005,1.78802e+003,2.97168e+003,-9.09898e+003,-1.99012e+001,-1.17998e+004,-3.53588e+003,-5.91311e+002,1.40000e+004,0.00000e+000,0.00000e+000,7.71477e+002,-5.56310e+003,5.71410e+002,9
-3.24243e+005,7.96532e+005,1.93372e+003,2.85937e+003,-7.02429e+003,-1.70528e+001,-1.34500e+004,-1.72110e+003,-6.23169e+002,1.40000e+004,0.00000e+000,0.00000e+000,2.30935e+003,-5.30319e+003,6.06116e+002,9
-4.22632e+005,7.48983e+005,2.52393e+003,2.73614e+003,-4.84895e+003,-1.63402e+001,-1.42490e+004,2.59810e+002,-7.42308e+002,1.40000e+004,0.00000e+000,0.00000e+000,2.98513e+003,-5.10876e+003,7.25967e+002,9
-4.82618e+005,7.11808e+005,2.93385e+003,5.53302e+003,-8.16059e+003,-3.36355e+001,-1.12517e+004,-2.61652e+003,-8.13214e+002,1.40000e+004,0.00000e+000,0.00000e+000,2.78476e+003,-5.54407e+003,7.79578e+002,9
-5.39627e+005,6.69622e+005,3.11383e+003,5.90335e+003,-7.32545e+003,-3.40643e+001,-1.10914e+004,-1.68232e+003,-8.42782e+002,1.40000e+004,0.00000e+000,0.00000e+000,2.99477e+003,-5.64313e+003,8.08717e+002,9
-5.87562e+005,6.27980e+005,3.41480e+003,5.70022e+003,-6.09233e+003,-3.31286e+001,-1.20727e+004,-6.62323e+002,-8.88011e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.77292e+003,-5.43000e+003,8.54882e+002,9
-6.30075e+005,5.85313e+005,3.75381e+003,4.83155e+003,-4.48831e+003,-2.87850e+001,-1.40335e+004,1.07529e+002,-9.33571e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.86503e+003,-4.59584e+003,9.04786e+002,9
-6.68216e+005,5.41362e+005,3.82196e+003,4.04804e+003,-3.27956e+003,-2.31532e+001,-1.53763e+004,4.40193e+002,-9.43980e+002,1.40000e+004,0.00000e+000,0.00000e+000,5.42434e+003,-3.71975e+003,9.20827e+002,9
-7.00529e+005,4.98846e+005,3.49847e+003,5.39304e+003,-3.84038e+003,-2.69329e+001,-1.44785e+004,-1.60204e+003,-9.05686e+002,1.40000e+004,0.00000e+000,0.00000e+000,5.87158e+003,-2.23834e+003,8.78753e+002,9
-7.94724e+005,3.28620e+005,4.74992e+003,4.39591e+003,-1.81772e+003,-2.62733e+001,-1.71997e+004,-2.43604e+003,-1.04963e+003,1.40000e+004,0.00000e+000,0.00000e+000,7.59558e+003,6.18314e+002,1.02336e+003,9
-8.18271e+005,2.64603e+005,4.21468e+003,8.01483e+003,-2.59175e+003,-4.12818e+001,-1.14495e+004,1.53810e+003,-1.00817e+003,1.40000e+004,0.00000e+000,0.00000e+000,5.46430e+003,-4.12985e+003,9.66884e+002,9
-8.37862e+005,1.93829e+005,4.27858e+003,7.91311e+003,-1.83060e+003,-4.04083e+001,-1.30812e+004,-1.60461e+003,-1.02178e+003,1.40000e+004,0.00000e+000,0.00000e+000,6.99433e+003,-2.25993e+002,9.81374e+002,9
-8.48996e+005,1.37083e+005,3.73098e+003,-1.14717e+003,1.85228e+002,5.04167e+000,-2.14010e+004,3.46834e+002,-9.60945e+002,1.40000e+004,0.00000e+000,0.00000e+000,6.25387e+003,-1.61606e+002,9.65987e+002,9
-8.57180e+005,6.94149e+004,4.88616e+003,5.28047e+003,-4.27615e+002,-3.00996e+001,-1.55929e+004,9.01824e+002,-1.08181e+003,1.40000e+004,0.00000e+000,0.00000e+000,6.87336e+003,-1.32944e+003,1.05171e+003,9
-1.97624e+005,-8.36985e+005,1.24870e+003,6.35274e+002,2.69054e+003,-4.01369e+000,-1.72422e+004,-1.66673e+003,-4.56202e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.87745e+003,4.35727e+003,4.52189e+002,9
5.85220e+005,6.30173e+005,4.86637e+002,-1.20133e+003,-1.29361e+003,-9.99312e-001,-1.33852e+004,2.02574e+003,-1.09354e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.81611e+003,-3.31935e+003,1.08355e+002,9
-3.73467e+005,7.74674e+005,1.80070e+003,4.97606e+002,-1.03217e+003,-2.39937e+000,-1.70881e+004,3.17944e+003,-5.85427e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.58566e+003,-4.21161e+003,5.83028e+002,9
-8.59420e+005,2.99141e+004,1.01223e+004,8.50647e+003,-2.96088e+002,-1.00189e+002,-1.48134e+004,4.72873e+002,-1.05735e+003,1.40000e+004,0.00000e+000,0.00000e+000,9.31984e+003,-7.68961e+002,9.57165e+002,9
-8.57557e+005,-6.36087e+004,1.22250e+004,1.06388e+004,7.89127e+002,-1.51663e+002,-1.37431e+004,9.23609e+002,-8.31734e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.03819e+004,-1.34481e+002,6.80071e+002,9
-8.43169e+005,-1.68829e+005,1.27837e+004,1.18042e+004,2.36357e+003,-1.78968e+002,-1.28114e+004,4.81168e+002,-7.44028e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.06157e+004,1.88241e+003,5.65059e+002,9
-8.15472e+005,-2.72879e+005,1.19163e+004,1.07105e+004,3.58404e+003,-1.56510e+002,-1.31792e+004,6.12084e+001,-8.48025e+002,1.40000e+004,0.00000e+000,0.00000e+000,9.88976e+003,3.52283e+003,6.91515e+002,9
-7.77452e+005,-3.67509e+005,1.03092e+004,9.52081e+003,4.50058e+003,-1.26248e+002,-1.30567e+004,-2.63887e+002,-1.01051e+003,1.40000e+004,0.00000e+000,0.00000e+000,8.57752e+003,4.76447e+003,8.84257e+002,9
-7.33858e+005,-4.48301e+005,8.85221e+003,8.20400e+003,5.01168e+003,-9.89606e+001,-1.32410e+004,-2.57704e+002,-1.10756e+003,1.40000e+004,0.00000e+000,0.00000e+000,7.44498e+003,5.26938e+003,1.00859e+003,9
-6.83983e+005,-5.21252e+005,7.96852e+003,7.40534e+003,5.64349e+003,-8.62727e+001,-1.31549e+004,-1.14170e+002,-1.14229e+003,1.40000e+004,0.00000e+000,0.00000e+000,6.56023e+003,5.75766e+003,1.05602e+003,9
-6.27324e+005,-5.88226e+005,7.40932e+003,6.90439e+003,6.47408e+003,-8.15470e+001,-1.24414e+004,-1.61489e+002,-1.15805e+003,1.40000e+004,0.00000e+000,0.00000e+000,5.34580e+003,6.63557e+003,1.07651e+003,9
-5.72336e+005,-6.41862e+005,6.65988e+003,5.59310e+003,6.27254e+003,-6.50824e+001,-1.27631e+004,-4.96065e+002,-1.16272e+003,1.40000e+004,0.00000e+000,0.00000e+000,4.35615e+003,6.76860e+003,1.09763e+003,9
-5.28476e+005,-6.78443e+005,5.36569e+003,4.28086e+003,5.49565e+003,-4.34635e+001,-1.36232e+004,-8.28125e+002,-1.11755e+003,1.40000e+004,0.00000e+000,0.00000e+000,3.90403e+003,6.32378e+003,1.07409e+003,9
-4.90728e+005,-7.06236e+005,4.19108e+003,2.54661e+003,3.66497e+003,-2.17488e+001,-1.43274e+004,-2.62359e+003,-1.02272e+003,1.40000e+004,0.00000e+000,0.00000e+000,2.87396e+003,6.28856e+003,1.00097e+003,9
-4.62997e+005,-7.24723e+005,3.22403e+003,2.80799e+003,4.39532e+003,-1.95527e+001,-1.78451e+004,1.03101e+003,-8.99310e+002,1.40000e+004,0.00000e+000,0.00000e+000,6.65312e+003,3.36431e+003,8.79757e+002,9
-3.93777e+005,-7.64541e+005,4.01467e+003,3.93696e+003,7.64385e+003,-4.01380e+001,-1.68621e+004,3.21091e+003,-1.00896e+003,1.40000e+004,0.00000e+000,0.00000e+000,6.79910e+003,4.43294e+003,9.68825e+002,9
-3.14030e+005,-8.00604e+005,4.25752e+003,3.23249e+003,8.24108e+003,-4.38246e+001,-1.17916e+004,6.37431e+002,-1.03967e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.02404e+003,7.60365e+003,9.95841e+002,9
-2.43814e+005,-8.24708e+005,3.40697e+003,2.45231e+003,8.29501e+003,-3.42673e+001,-1.23126e+004,1.40073e+003,-9.32816e+002,1.40000e+004,0.00000e+000,0.00000e+000,7.64868e+002,6.89428e+003,8.98548e+002,9
-1.80903e+005,-8.40754e+005,2.61720e+003,2.09803e+003,9.75068e+003,-3.03526e+001,-1.37049e+004,3.70598e+003,-8.00355e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.80295e+003,6.04469e+003,7.70003e+002,9
-1.02253e+005,-8.53896e+005,2.46734e+003,9.85735e+002,8.23171e+003,-2.37852e+001,-1.28069e+004,1.95934e+003,-7.68174e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.07386e+002,6.27237e+003,7.44389e+002,9
-1.81037e+004,-8.59806e+005,2.40736e+003,1.34651e+002,6.39503e+003,-1.79050e+001,-1.39727e+004,-3.29582e+001,-7.52263e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.07314e+002,6.42799e+003,7.34358e+002,9
5.90566e+004,-8.57967e+005,2.14841e+003,-4.83866e+002,7.02955e+003,-1.76022e+001,-1.26444e+004,9.49975e+002,-6.91891e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.83946e+003,6.07957e+003,6.74289e+002,9
1.31673e+005,-8.49858e+005,1.85066e+003,-1.02634e+003,6.62430e+003,-1.44249e+001,-1.26170e+004,1.10683e+003,-6.16639e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.40931e+003,5.51747e+003,6.02214e+002,9
1.93593e+005,-8.37926e+005,1.52029e+003,-1.38297e+003,5.98589e+003,-1.08603e+001,-1.24583e+004,1.13598e+003,-5.23819e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.92467e+003,4.84992e+003,5.12959e+002,9
2.39870e+005,-8.25870e+005,1.18327e+003,-1.09080e+003,3.75562e+003,-5.38070e+000,-1.11982e+004,-2.44193e+002,-4.17250e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.89262e+003,3.99981e+003,4.11869e+002,9
2.70000e+005,-8.16517e+005,9.00963e+002,-8.41531e+002,2.54491e+003,-2.80795e+000,-1.53567e+004,-2.43790e+003,-3.12942e+002,1.40000e+004,0.00000e+000,0.00000e+000,5.15177e+002,4.98280e+003,3.10134e+002,9
-8.52767e+005,1.11023e+005,7.89402e+003,7.12538e+003,-9.27665e+002,-6.59588e+001,-1.52956e+004,-9.93033e+002,-1.16545e+003,1.40000e+004,0.00000e+000,0.00000e+000,8.42095e+003,6.53675e+001,1.09949e+003,9
-8.45171e+005,1.58527e+005,1.24776e+004,9.59319e+003,-1.79937e+003,-1.41628e+002,-1.46527e+004,5.00421e+002,-7.69204e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.02459e+004,-2.29979e+003,6.27577e+002,9
-8.56586e+005,7.49392e+004,1.56621e+004,1.00031e+004,-8.75128e+002,-1.82899e+002,-1.58712e+004,-1.39305e+002,-1.46157e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.18742e+004,-7.35823e+002,-3.67421e+001,9
-8.59309e+005,-2.90093e+004,1.86240e+004,1.30714e+004,4.41275e+002,-2.83298e+002,-1.42967e+004,5.57593e+002,7.32842e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.33681e+004,-1.16318e+002,-1.01614e+003,9
-8.46220e+005,-1.52057e+005,1.97487e+004,1.45523e+004,2.61489e+003,-3.39613e+002,-1.34019e+004,3.64062e+002,1.19110e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.39541e+004,2.25083e+003,-1.53072e+003,9
-8.14727e+005,-2.74690e+005,1.91130e+004,1.46641e+004,4.94408e+003,-3.44010e+002,-1.24014e+004,7.84672e+001,1.00131e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.30655e+004,4.86561e+003,-1.34532e+003,9
-7.68880e+005,-3.84881e+005,1.70516e+004,1.24647e+004,6.23950e+003,-2.76432e+002,-1.25018e+004,-5.38530e+002,3.42260e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.09665e+004,6.77803e+003,-6.18692e+002,9
-7.15705e+005,-4.76607e+005,1.45377e+004,1.05656e+004,7.03588e+003,-2.14611e+002,-1.23505e+004,-4.16109e+002,-3.18135e+002,1.40000e+004,0.00000e+000,0.00000e+000,8.91606e+003,7.45199e+003,1.03524e+002,9
-6.56095e+005,-5.55858e+005,1.26943e+004,8.67027e+003,7.34565e+003,-1.67754e+002,-1.32549e+004,6.10134e+001,-6.96888e+002,1.40000e+004,0.00000e+000,0.00000e+000,7.92517e+003,7.28463e+003,5.29134e+002,9
-5.87294e+005,-6.28131e+005,1.17361e+004,7.64477e+003,8.17634e+003,-1.52767e+002,-1.28077e+004,4.79284e+001,-8.73452e+002,1.40000e+004,0.00000e+000,0.00000e+000,6.45252e+003,8.12841e+003,7.20685e+002,9
-5.19520e+005,-6.85268e+005,1.03181e+004,5.76825e+003,7.60855e+003,-1.14561e+002,-1.32617e+004,-5.47461e+002,-1.05384e+003,1.40000e+004,0.00000e+000,0.00000e+000,5.02994e+003,8.15601e+003,9.39279e+002,9
-4.67616e+005,-7.21715e+005,7.86645e+003,4.69919e+003,7.25270e+003,-7.90513e+001,-1.38338e+004,8.49236e+001,-1.18607e+003,1.40000e+004,0.00000e+000,0.00000e+000,4.53297e+003,7.16777e+003,1.10702e+003,9
-2.85005e+005,-8.11368e+005,7.34888e+003,3.04319e+003,8.66354e+003,-7.84685e+001,-1.35248e+004,2.76547e+002,-1.20155e+003,1.40000e+004,0.00000e+000,0.00000e+000,2.56802e+003,8.38699e+003,1.12308e+003,9
-2.08003e+005,-8.34445e+005,5.97722e+003,2.33829e+003,9.38053e+003,-6.71932e+001,-1.25649e+004,1.15586e+003,-1.16505e+003,1.40000e+004,0.00000e+000,0.00000e+000,9.03200e+002,8.22467e+003,1.09785e+003,9
-1.42332e+005,-8.48128e+005,4.55300e+003,1.40365e+003,8.36410e+003,-4.49005e+001,-1.32393e+004,1.07094e+003,-1.06331e+003,1.40000e+004,0.00000e+000,0.00000e+000,6.42913e+002,7.29317e+003,1.01841e+003,9
-6.38263e+004,-8.57617e+005,4.42009e+003,9.04516e+002,1.21537e+004,-6.26390e+001,-1.79016e+004,5.09766e+003,-1.04375e+003,1.40000e+004,0.00000e+000,0.00000e+000,4.80615e+003,7.05608e+003,9.81112e+002,9
2.86492e+004,-8.59512e+005,4.31682e+003,-2.63400e+002,7.90233e+003,-3.96884e+001,-1.25064e+004,2.25399e+002,-1.02511e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.75697e+003,7.67693e+003,9.85419e+002,9
1.10362e+005,-8.52881e+005,3.65174e+003,-1.00667e+003,7.77953e+003,-3.33089e+001,-1.24530e+004,8.91379e+002,-9.40058e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.55362e+003,6.88815e+003,9.06749e+002,9
1.88390e+005,-8.39107e+005,3.05445e+003,-1.58681e+003,7.06781e+003,-2.57274e+001,-1.25146e+004,1.00916e+003,-8.46623e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.07217e+003,6.05865e+003,8.20895e+002,9
2.53933e+005,-8.21652e+005,2.36213e+003,-1.93364e+003,6.25670e+003,-1.79869e+001,-1.28473e+004,1.02166e+003,-7.17508e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.08633e+003,5.23504e+003,6.99521e+002,9
3.03632e+005,-8.04615e+005,1.65148e+003,-2.07229e+003,5.49151e+003,-1.12712e+001,-1.32766e+004,8.78250e+002,-5.51804e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.79568e+003,4.61326e+003,5.40533e+002,9
3.37860e+005,-7.90853e+005,1.11068e+003,-2.32127e+003,5.43355e+003,-7.63076e+000,-1.30154e+004,1.67573e+003,-3.91015e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.30591e+003,3.75781e+003,3.83384e+002,9
3.65241e+005,-7.78588e+005,7.75072e+002,-2.41841e+003,5.15535e+003,-5.13196e+000,-1.54580e+004,7.93231e+002,-2.60540e+002,1.40000e+004,0.00000e+000,0.00000e+000,-9.60397e+002,4.36212e+003,2.55408e+002,9
4.25725e+005,-7.47233e+005,8.59928e+002,-3.00976e+003,5.28273e+003,-6.07936e+000,-1.50826e+004,1.11101e+003,-3.00758e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.92720e+003,4.17172e+003,2.94679e+002,9
4.90534e+005,-7.06382e+005,8.84596e+002,-2.85088e+003,4.10534e+003,-5.14103e+000,-1.44836e+004,-1.80954e+001,-3.14521e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.36732e+003,4.12343e+003,3.09380e+002,9
5.69651e+005,-6.44280e+005,7.54928e+002,-3.12601e+003,3.53555e+003,-4.14274e+000,-1.42120e+004,8.66257e+001,-2.63963e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.91405e+003,3.44892e+003,2.59820e+002,9
6.06907e+005,-6.09314e+005,6.62326e+002,-3.80639e+003,3.82148e+003,-4.15399e+000,-1.50984e+004,4.45134e+002,-2.21476e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.70798e+003,3.37635e+003,2.17322e+002,9
6.48115e+005,-5.65285e+005,6.52099e+002,-3.72408e+003,3.24814e+003,-3.74702e+000,-1.39121e+004,9.06878e+002,-2.17974e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.81198e+003,2.34126e+003,2.14227e+002,9
6.85135e+005,-5.19798e+005,6.34006e+002,-3.59821e+003,2.72989e+003,-3.32976e+000,-1.34187e+004,9.88883e+002,-2.09426e+002,1.40000e+004,0.00000e+000,0.00000e+000,-4.17946e+003,1.74100e+003,2.06096e+002,9
7.16195e+005,-4.76093e+005,5.96055e+002,-1.24371e+003,8.26757e+002,-1.03518e+000,-1.01834e+004,8.03607e+002,-1.88020e+002,1.40000e+004,0.00000e+000,0.00000e+000,-5.06033e+003,2.31502e+001,1.86985e+002,9
7.32240e+005,-4.51025e+005,5.20444e+002,1.91970e+002,-1.18244e+002,1.36337e-001,-1.22616e+004,-5.18454e+003,-1.40743e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.54642e+003,5.06630e+003,1.40879e+002,9
-3.59185e+005,-7.81355e+005,8.44058e+003,6.09049e+003,1.32490e+004,-1.43121e+002,-1.42755e+004,5.96482e+003,-1.18894e+003,1.40000e+004,0.00000e+000,0.00000e+000,6.36597e+003,7.28417e+003,1.04582e+003,9
-3.36286e+005,-7.91414e+005,1.32876e+004,6.62309e+003,1.55867e+004,-2.61695e+002,-1.16433e+004,4.29504e+003,-7.41508e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.26636e+003,1.12917e+004,4.79812e+002,9
-2.46606e+005,-8.23798e+005,1.19684e+004,4.77612e+003,1.59549e+004,-2.31797e+002,-1.08075e+004,4.95921e+003,-9.25115e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.58363e+003,1.09956e+004,6.93317e+002,9
-1.57064e+005,-8.45479e+005,9.76460e+003,2.11845e+003,1.14036e+004,-1.31702e+002,-1.17046e+004,1.35329e+003,-1.11491e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.76947e+002,1.00504e+004,9.83206e+002,9
-8.05741e+004,-8.56189e+005,6.96853e+003,5.13328e+002,5.45467e+003,-4.43952e+001,-1.21313e+004,-3.32100e+003,-1.18032e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.35540e+003,8.77567e+003,1.13592e+003,9
5.46702e+005,-6.63865e+005,1.08489e+003,-4.12617e+003,5.01044e+003,-8.18809e+000,-1.32962e+004,2.42570e+003,-3.95798e+002,1.40000e+004,0.00000e+000,0.00000e+000,-4.82996e+003,2.58474e+003,3.87610e+002,9
5.96948e+005,-6.19073e+005,1.51328e+003,-3.25212e+003,3.37265e+003,-8.24420e+000,-1.27787e+004,1.66758e+002,-5.31435e+002,1.40000e+004,0.00000e+000,0.00000e+000,-4.47341e+003,3.20589e+003,5.23191e+002,9
6.10884e+005,-6.05326e+005,9.53881e+002,-3.02229e+003,2.99479e+003,-4.71926e+000,-1.44892e+004,-1.33090e+003,-3.48573e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.53304e+003,4.32569e+003,3.43854e+002,9
4.03467e+005,-7.59482e+005,1.40290e+003,-2.58557e+003,4.86704e+003,-8.99023e+000,-1.37289e+004,6.32308e+002,-4.85821e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.85664e+003,4.23474e+003,4.76830e+002,9
4.70798e+005,-7.19685e+005,1.56366e+003,-3.37541e+003,5.15982e+003,-1.12107e+001,-1.41322e+004,8.01771e+002,-5.36208e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.24317e+003,4.35805e+003,5.24997e+002,9
5.29470e+005,-6.77686e+005,1.91280e+003,-4.66323e+003,5.96862e+003,-1.68467e+001,-1.55466e+004,9.45666e+002,-6.30458e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.11661e+003,5.02296e+003,6.13612e+002,9
5.84202e+005,-6.31111e+005,2.60084e+003,-4.16216e+003,4.49637e+003,-1.85297e+001,-1.34459e+004,2.66861e+002,-7.78191e+002,1.40000e+004,0.00000e+000,0.00000e+000,-4.71627e+003,4.22951e+003,7.59661e+002,9
6.40676e+005,-5.73693e+005,3.14212e+003,-4.85049e+003,4.34337e+003,-2.37887e+001,-1.37048e+004,1.43553e+002,-8.73304e+002,1.40000e+004,0.00000e+000,0.00000e+000,-5.14568e+003,4.19982e+003,8.49515e+002,9
6.49921e+005,-5.63205e+005,1.74212e+003,-3.92062e+003,3.39752e+003,-1.05093e+001,-1.35544e+004,-2.09170e+002,-5.95135e+002,1.40000e+004,0.00000e+000,0.00000e+000,-4.36619e+003,3.60669e+003,5.84626e+002,9
6.57108e+005,-5.54804e+005,1.00903e+003,-4.36425e+003,3.68478e+003,-6.70162e+000,-1.48103e+004,1.87320e+002,-3.71959e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.55396e+003,3.49746e+003,3.65257e+002,9
3.67706e+005,-7.77423e+005,2.32179e+003,-2.78741e+003,5.89330e+003,-1.76003e+001,-1.38550e+004,9.37898e+002,-7.06434e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.93243e+003,4.95541e+003,6.88834e+002,9
4.37410e+005,-7.40449e+005,2.92304e+003,-3.73930e+003,6.32990e+003,-2.49882e+001,-1.47141e+004,8.64818e+002,-8.19987e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.02525e+003,5.46508e+003,7.94999e+002,9
5.04606e+005,-6.96391e+005,3.59592e+003,-4.75402e+003,6.56087e+003,-3.38781e+001,-1.51830e+004,6.47841e+002,-9.24913e+002,1.40000e+004,0.00000e+000,0.00000e+000,-3.57105e+003,5.91303e+003,8.91035e+002,9
5.67254e+005,-6.46376e+005,4.68796e+003,-5.24484e+003,5.97640e+003,-4.33450e+001,-1.43198e+004,2.61037e+002,-1.04616e+003,1.40000e+004,0.00000e+000,0.00000e+000,-4.92502e+003,5.71537e+003,1.00281e+003,9
6.29728e+005,-5.85670e+005,5.77478e+003,-6.29861e+003,5.85794e+003,-5.77601e+001,-1.44364e+004,2.94470e+002,-1.12514e+003,1.40000e+004,0.00000e+000,0.00000e+000,-5.86220e+003,5.56347e+003,1.06738e+003,9
6.89785e+005,-5.13571e+005,6.42070e+003,-7.07161e+003,5.26508e+003,-6.58245e+001,-1.42444e+004,2.83583e+002,-1.16103e+003,1.40000e+004,0.00000e+000,0.00000e+000,-6.82725e+003,4.98150e+003,1.09520e+003,9
